Command finished with exit code 0.
Command output:
rm '.venv/lib/python3.12/site-packages/pygments/formatters/__pycache__/img.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/formatters/__pycache__/irc.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/formatters/__pycache__/latex.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/formatters/__pycache__/other.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/formatters/__pycache__/pangomarkup.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/formatters/__pycache__/rtf.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/formatters/__pycache__/svg.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/formatters/__pycache__/terminal.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/formatters/__pycache__/terminal256.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/formatters/_mapping.py'
rm '.venv/lib/python3.12/site-packages/pygments/formatters/bbcode.py'
rm '.venv/lib/python3.12/site-packages/pygments/formatters/groff.py'
rm '.venv/lib/python3.12/site-packages/pygments/formatters/html.py'
rm '.venv/lib/python3.12/site-packages/pygments/formatters/img.py'
rm '.venv/lib/python3.12/site-packages/pygments/formatters/irc.py'
rm '.venv/lib/python3.12/site-packages/pygments/formatters/latex.py'
rm '.venv/lib/python3.12/site-packages/pygments/formatters/other.py'
rm '.venv/lib/python3.12/site-packages/pygments/formatters/pangomarkup.py'
rm '.venv/lib/python3.12/site-packages/pygments/formatters/rtf.py'
rm '.venv/lib/python3.12/site-packages/pygments/formatters/svg.py'
rm '.venv/lib/python3.12/site-packages/pygments/formatters/terminal.py'
rm '.venv/lib/python3.12/site-packages/pygments/formatters/terminal256.py'
rm '.venv/lib/python3.12/site-packages/pygments/lexer.py'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__init__.py'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/__init__.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/_ada_builtins.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/_asy_builtins.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/_cl_builtins.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/_cocoa_builtins.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/_csound_builtins.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/_css_builtins.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/_googlesql_builtins.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/_julia_builtins.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/_lasso_builtins.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/_lilypond_builtins.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/_lua_builtins.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/_luau_builtins.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/_mapping.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/_mql_builtins.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/_mysql_builtins.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/_openedge_builtins.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/_php_builtins.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/_postgres_builtins.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/_qlik_builtins.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/_scheme_builtins.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/_scilab_builtins.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/_sourcemod_builtins.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/_sql_builtins.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/_stan_builtins.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/_stata_builtins.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/_tsql_builtins.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/_usd_builtins.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/_vbscript_builtins.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/_vim_builtins.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/actionscript.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/ada.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/agile.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/algebra.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/ambient.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/amdgpu.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/ampl.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/apdlexer.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/apl.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/archetype.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/arrow.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/arturo.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/asc.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/asm.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/asn1.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/automation.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/bare.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/basic.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/bdd.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/berry.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/bibtex.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/blueprint.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/boa.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/bqn.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/business.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/c_cpp.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/c_like.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/capnproto.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/carbon.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/cddl.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/chapel.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/clean.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/codeql.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/comal.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/compiled.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/configs.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/console.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/cplint.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/crystal.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/csound.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/css.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/d.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/dalvik.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/data.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/dax.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/devicetree.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/diff.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/dns.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/dotnet.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/dsls.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/dylan.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/ecl.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/eiffel.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/elm.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/elpi.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/email.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/erlang.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/esoteric.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/ezhil.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/factor.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/fantom.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/felix.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/fift.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/floscript.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/forth.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/fortran.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/foxpro.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/freefem.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/func.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/functional.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/futhark.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/gcodelexer.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/gdscript.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/gleam.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/go.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/grammar_notation.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/graph.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/graphics.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/graphql.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/graphviz.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/gsql.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/hare.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/haskell.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/haxe.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/hdl.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/hexdump.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/html.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/idl.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/igor.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/inferno.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/installers.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/int_fiction.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/iolang.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/j.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/javascript.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/jmespath.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/jslt.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/json5.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/jsonnet.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/jsx.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/julia.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/jvm.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/kuin.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/kusto.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/ldap.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/lean.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/lilypond.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/lisp.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/macaulay2.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/make.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/maple.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/markup.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/math.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/matlab.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/maxima.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/meson.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/mime.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/minecraft.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/mips.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/ml.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/modeling.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/modula2.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/mojo.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/monte.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/mosel.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/ncl.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/nimrod.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/nit.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/nix.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/numbair.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/oberon.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/objective.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/ooc.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/openscad.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/other.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/parasail.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/parsers.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/pascal.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/pawn.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/pddl.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/perl.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/phix.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/php.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/pointless.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/pony.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/praat.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/procfile.cpython-312.pyc'
rm '.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/prolog.cpython-312.pyc'
